iteration,best_penalized_fitness,best_objective_lb_equiv,best_violation,mean_penalized_fitness,feasible_count,c_mean,best_d1_in,best_d2_in,best_d3_in
64,17.523442514924238,17.523442514924238,0.0,17.642879855045514,40,0.12666666666666668,1.5356021154118502,1.8293491640533297,1.746593819114862
65,17.523442514924238,17.523442514924238,0.0,17.634478501397503,40,0.12355555555555553,1.5356021154118502,1.8293491640533297,1.746593819114862
66,17.523442514924238,17.523442514924238,0.0,17.63058249279286,40,0.12044444444444445,1.5356021154118502,1.8293491640533297,1.746593819114862
67,17.523442514924238,17.523442514924238,0.0,17.630060050248552,40,0.11733333333333335,1.5356021154118502,1.8293491640533297,1.746593819114862
68,17.523442514924238,17.523442514924238,0.0,17.625349529504927,40,0.11422222222222221,1.5356021154118502,1.8293491640533297,1.746593819114862
69,17.523442514924238,17.523442514924238,0.0,17.624339363031247,40,0.1111111111111111,1.5356021154118502,1.8293491640533297,1.746593819114862
70,17.523442514924238,17.523442514924238,0.0,17.622262810277896,40,0.10799999999999997,1.5356021154118502,1.8293491640533297,1.746593819114862
71,17.523442514924238,17.523442514924238,0.0,17.616382199903015,40,0.10488888888888888,1.5356021154118502,1.8293491640533297,1.746593819114862
72,17.519638711810796,17.519638711810796,0.0,17.61257847904406,40,0.10177777777777779,1.5340477628057279,1.8290838610714588,1.7476931198698786
73,17.519638711810796,17.519638711810796,0.0,17.612358303652826,40,0.09866666666666664,1.5340477628057279,1.8290838610714588,1.7476931198698786
74,17.519638711810796,17.519638711810796,0.0,17.603947577540143,40,0.09555555555555555,1.5340477628057279,1.8290838610714588,1.7476931198698786
75,17.519638711810796,17.519638711810796,0.0,17.603588822643673,40,0.09244444444444444,1.5340477628057279,1.8290838610714588,1.7476931198698786
76,17.519638711810796,17.519638711810796,0.0,17.60253354957937,40,0.08933333333333333,1.5340477628057279,1.8290838610714588,1.7476931198698786
77,17.519638711810796,17.519638711810796,0.0,17.60253354957937,40,0.08622222222222224,1.5340477628057279,1.8290838610714588,1.7476931198698786
78,17.519638711810796,17.519638711810796,0.0,17.59897954380129,40,0.0831111111111111,1.5340477628057279,1.8290838610714588,1.7476931198698786
79,17.519638711810796,17.519638711810796,0.0,17.59083223778917,40,0.08,1.5340477628057279,1.8290838610714588,1.7476931198698786
80,17.519638711810796,17.519638711810796,0.0,17.59080231075908,40,0.07688888888888888,1.5340477628057279,1.8290838610714588,1.7476931198698786
81,17.51193008552273,17.51193008552273,0.0,17.583984221840982,40,0.07377777777777776,1.5340090217592979,1.830086347256022,1.7454180180910916
82,17.51193008552273,17.51193008552273,0.0,17.58164709195365,40,0.07066666666666664,1.5340090217592979,1.830086347256022,1.7454180180910916
83,17.51193008552273,17.51193008552273,0.0,17.579489399733003,40,0.06755555555555555,1.5340090217592979,1.830086347256022,1.7454180180910916
84,17.51193008552273,17.51193008552273,0.0,17.575747926941016,40,0.06444444444444446,1.5340090217592979,1.830086347256022,1.7454180180910916
85,17.51193008552273,17.51193008552273,0.0,17.57544243198954,40,0.06133333333333332,1.5340090217592979,1.830086347256022,1.7454180180910916
86,17.51193008552273,17.51193008552273,0.0,17.571677231566888,40,0.05822222222222223,1.5340090217592979,1.830086347256022,1.7454180180910916
87,17.51193008552273,17.51193008552273,0.0,17.568767879624204,40,0.05511111111111109,1.5340090217592979,1.830086347256022,1.7454180180910916
88,17.51193008552273,17.51193008552273,0.0,17.56852342001365,40,0.052,1.5340090217592979,1.830086347256022,1.7454180180910916
89,17.505232925525593,17.505232925525593,0.0,17.557992489707143,40,0.048888888888888905,1.5344207755662866,1.831160945200535,1.7428092102969355
90,17.505232925525593,17.505232925525593,0.0,17.552900434571384,40,0.04577777777777777,1.5344207755662866,1.831160945200535,1.7428092102969355
91,17.505232925525593,17.505232925525593,0.0,17.549959002441287,40,0.042666666666666665,1.5344207755662866,1.831160945200535,1.7428092102969355
92,17.505232925525593,17.505232925525593,0.0,17.54965876155818,40,0.03955555555555554,1.5344207755662866,1.831160945200535,1.7428092102969355
93,17.502615763676545,17.502615763676545,0.0,17.547893507269208,40,0.036444444444444446,1.5332594747278674,1.831957050089745,1.7426113159595784
94,17.502615763676545,17.502615763676545,0.0,17.543736299571272,40,0.03333333333333332,1.5332594747278674,1.831957050089745,1.7426113159595784
95,17.502615763676545,17.502615763676545,0.0,17.540999055974332,40,0.03022222222222222,1.5332594747278674,1.831957050089745,1.7426113159595784
96,17.502615763676545,17.502615763676545,0.0,17.5368587712152,40,0.027111111111111124,1.5332594747278674,1.831957050089745,1.7426113159595784
97,17.502615763676545,17.502615763676545,0.0,17.53247806038916,40,0.02399999999999999,1.5332594747278674,1.831957050089745,1.7426113159595784
98,17.497963351395924,17.497963351395924,0.0,17.53041849330511,40,0.02088888888888889,1.5333022827473495,1.8268094240150707,1.7472788261276384
99,17.481469043558707,17.481469043558707,0.0,17.52704641560272,40,0.017777777777777764,1.533043787250639,1.8257354201881708,1.7459818958202489
100,17.481469043558707,17.481469043558707,0.0,17.5219941412911,40,0.014666666666666666,1.533043787250639,1.8257354201881708,1.7459818958202489
